cleaned_text,label
seeing another baseball team just makes me wanna book my  trip right now.,normal
seeing elder queer couples marry really is emotional. they get to live their final years with equality and with dignity.,toxic
seeing so many basic bitches rn,toxic
seeing ugly bitches get pregnant lets me know that nigga swill fuck anything with a pussy. alcohol is no longer the excuse. you was pressed,toxic
seem like da colored folk be gettin in da way lately. i just sayin,toxic
"seen glo eat a twat on stage watching that shit. and get eaten in the middle of a populated concourse, if i aint mistaken...",toxic
"seen it all before , bitch got a man but she scheming on the low ;",toxic
seen niccas come up ... i seen niccas fall,toxic
selling ex lax brownies in front of meijer to pregnant women.,normal
senator  is an anchor baby! go back from where you came.,toxic
send me an emojii and ill tweet why your a pussy,toxic
send that bitch a smiley face. bitches love smiley faces,toxic
sendin the link to wishy washy to my old hoes,toxic
senior privileges bitch,toxic
"sent ideas in to voem , they only seem to wanna hold testingdrills in nice weather, we need to run mock incidents in bad weather, night,",normal
serious question here; how many country songs mention honkey tonks?,normal
serious question what do white boys pull up on bitches bumpin?,toxic
seriously if youre living at someones place for free the least you could do is help keep it clean,toxic
"seriously, reading thriller like books spook me more than most horror movies.",normal
"seriously, retarded is a really funny word.",toxic
sesh with my nwords say it like a white kid yes my kush is betta than yours u are a whore so please kill yo self fool bitch ass,toxic
sessys a bitch but is a real homie. unlike gabby.,toxic
"seven digits niggas, two commas hoe.",toxic
sewing is also a requirement to be an  jihadi girl  keep the mens clothes presentable,normal
sex should be a reward in a relationship. nigga has never done anything for you whatsoever yet you still give him the pussy...smh,toxic
sex with whoever i want whenever i want? nah. my girl give me good pussy all the time.,toxic
sexy japanese slut fingers and toys her pussy on the steps squirting her juice all;over,toxic
sexy ass yellow bone,toxic
sexy bitch lame nigguh,toxic
sgp still in bitches dms,toxic
sht!!!! rt  if k michelle was apart of baltimore twitter shed be one of them hoes saying shes celibate smh,toxic
shades of eric chavezs past gold glove!,normal
shantrell tryna fight bitches in da clinic n shut ;; she wanna wait til uh bitch sick to try to bump ;;;,toxic
shara fuck you in ya pussy. you know what i meant mf.,toxic
sharkeisha isnt dead youre all retarded lop,toxic
shaved pussy ho gets serious anal sex;here!,toxic
"shawty pussy wet, the dope drippn wet ;",toxic
"she may be dumb as a stump, but even sarah mocks obama!",normal
she a bad bitch period. but she didnt have to get these big ass implants ; fucc,toxic
she a bird for that ... shit was disrespectful! then ran outside n left her man to get bossed on!,toxic
she a dirty bitch and i dotn have a doubt,toxic
she a dyke if one side of her head is faded out,toxic
she a hoe cause your boyfriend want her? she scary cause she dont talk shit like yall? she ugly cause you dont like her? grow up!,toxic
she a true boss bitch i respect her,toxic
she actin b00gie around u cuz she used to them things u cant supply. fuckin wit mee..cuz mr.he aint shit be the first to take a niqqa bitch,toxic
"she actin like a hoe i dont want her, id rather just smoke my marijuana",toxic
she be on some real shit n stay on some chill shit .. besides all my niccas the only one i can chill wit!,toxic
she be thinking she throwing that pussy back so good and all she doing is throwing ya nut process off,toxic
she been a hoe all summer but soon as the fall weather hit shell probably forget about all that and be a good girl again. thats the cycle,toxic
she bet not put me on her gram i got bitches on the gram,toxic
she bitch goddess thinks she owns new york????? .........wait......,toxic
she burned that bitch,toxic
she cares tho. appreciate her. lol rt  a trolling bitch is a lonely bitch.,toxic
"she come to visit and the pussy too good, she gotta move to the city within 3 months after yall first fuck or it aint gon work.",toxic
"she dont get emojis until after i bag, emojis are pussy shit",toxic
she dont wanna fuck me she wanna fuck my wrist.. tell her like young dro fuck dat bitch!,toxic
she even had a hoe name.,toxic
she feelin a young niggah,toxic
she fuck with me cause i aint no bitch .,toxic
she fuckin wit a young niggah,toxic
"she get a bunch of money, spend it all on drugs, mobbin with her bitches, never fall in love ;;;",toxic
she give away that pussy like loose change,toxic
she gon look over these bitches like terms and conditions...,toxic
she gonna pop that pussy for a real niggaa,toxic
she got arrested for domestic violence against him!! ugh bitch _,toxic
"she got ass, this bitch got hips, this bitch got thighs. this bitch here fine, this bitch here bad, she all the way live.",toxic
she got every niggah lookin like dam,toxic
she got me like fuck that bitch,toxic
"she has zebra tights in her take home bag, me and my mom are just ;",normal
she in the mall she balling bitch buy something for me,toxic
she is not a whore she a ho,toxic
"she just wanna run around the city and make memories that she can barely remember and id allow her, talk about pussy power.",toxic
"she just want her pussy ate, she aint gon text u back afterwards rt  who wants to hang out;",toxic
"she kept whispering in my ear jasmin, you are so damn fine.....i said bitch, jasmin is over there",toxic
she know my ex bitch she think she got next she fucced a gang of niggas threw that pussy off dec !,toxic
she know that im that niggah,toxic
"she like bitch you know i got next, yasss",toxic
she like to argue so i sent dat bitch to law school,toxic
she make me wanna take things slow but i cant even trust a hoe,toxic
"she must not know i got over 3,000 followers breh this bitch gotta get the fuck up outta this vip section dawg she decreasing my value",toxic
she reps that o13  yeah.  only the baddest of bitches,toxic
she said aye whass hannin lil bitch lol,toxic
she said pop can u make it rain i said bitch im a water bearer i bring da flood ill make you drown,toxic
she said she dont like the fact that i smoke cigarettes. well sorry mrs.ladybitch i dont like the fact that youre a hoe,toxic
she said to bring a bitch of mine ;done ;;;,toxic
she say her pussy hairy ... i wana see ;;;;;,toxic
"she say she can do that same thing as 5 bitches ,",toxic
she say she want a nigga like me but that bitch mad cause she cant be my wifey,toxic
she say that she was married well so is me she say her pussy hairy ;; i wanna see ;;,toxic
"she says i act different, she thinks that its them bad bitches, naw babe its just you and the thought of you being my misses..",toxic
"she sent me one back, but i aint even read it. cause pussys only pussy and i get it when i need it..",toxic
she sharing her hoe... she know though.. at least i hope she do. lmao!,toxic
she sounded like a bird crowing,normal
"she suckin on my dick, cuz im a pretty bitch",toxic
she talkin shit???? that bitch look like a linebacker!,toxic
she the reason im quick to dip out on a bitch.,toxic
she think she bad but my bitch meaner,toxic
"she threw that pussy in a circle, i wanted her to throw it in a pentagon tho",toxic
she told me that she love me i looked at and said bitch stop,toxic
she told me trust no bitches ; and watch yo homies ;;,toxic
she trash tho.,normal
she tried to get you to rob the wop but now the bitch in critical,toxic
she unfollowed me after i said i cried watching dawn of the apes lmaooooooo,normal
"she used to fuck wit aap, too shortsaid he know that bitch from way back",toxic
she wanna talk shit.. but then have a friendship .. fuck you bitch and i hope u offended,toxic
"she was like ima need you to write a statement. bitch write yourself a diet! its always the old people trying to snitch, bitch",toxic
she wonder why im into her when all these hoes be into me,toxic
she;s the key to world peace. rt  hippo is such a pussy magnet gawd,toxic
shes a dumb bitch. shouldve just said no. extra shit unnecessary ; lol relationship goals,toxic
"shes aint being a bitch, shes just tired of your bullshit. her attitude towards you is based upon how you treat her.",toxic
shes definitely a kardashian bird rt,normal
shes just mad cuz her big toe looks like an angry bird! haha,normal
sheehey back door cuts still go un guarded!,normal
sheeple just like ;oh those racist sexist teabaggerswho just elected these two old white men.,toxic
"shiiiit , drops you a couple extra dollars on that hoe. get her a brazilian. gotsta spend money to make money!",toxic
shine on them hoes,toxic
"shine on them hoes, let em know that you run shit !",toxic
"shine on them hoes, let em know you run shit !",toxic
shirley temple was a bad bitch when she was my age as well.,toxic
shit i have stalkers and obsessed bitches and crazy ex bitches after me. my life is wonderful,toxic
"shit is fucking retarded, no one wants to see this shit",toxic
shit is trash,toxic
"shit that seth says, its fatter than my cunt.",toxic
shit where the gay bitches at ? come be witcha girl tonight ;;;;,toxic
shittin on all my old hoes,toxic
shoot dat nigga n his shordy bitch,toxic
shoot dice let yo hoe fade me,toxic
shoot out wit yo niccas you da type to throw da pistol ;,toxic
shoot that nigga and his shorty bitch ;;,toxic
shoot that nigga an his shorty bitch .,toxic
shoot you and your shorty bitch,toxic
short answer yes.  sage grouse rebellion will obama use two small birds to limit oil drilling in the west?,normal
