cleaned_text,label
and conservatives are no longer conservatives why do you think maxime bernier has started a new party that will follow original conservative values.,normal
one mans evening is anothers morning depending where you are xd  its just about 830 in the morning here.,normal
what are you afraid of liberals. you screamed for transparency!now that potus is doing just that you are screaming to keep it secret.the truth is there. you dont want it seen.liberals are hypocrites and the alphabet agencies have some bad apples involved in a soft coup. tick tock,toxic
nicely said daniel !!! very true !!!,normal
"yeah. thats kinda the fashy thing right now. the proud boys scumbags wear tshirts saying pinochet did nothing wrong  and antifa are the ones who are violent? please. its been an actual fascist every time this has been brought up in my experience. like dude here, who stopped..",toxic
antifa is as antifascist as north korea is a democratic republic.,normal
but it might win her another term by ca liberals. shell be 91 at the end of it.,normal
gee i wonder why? thank you trudeaubuttstelford for killing ontarios auto industry. using trump derangement syndrome fed by our deranged msm to try to win the next election. zero seats for liberals! defund the cbc!,normal
not now hell no he offered that last year no go now.,toxic
every one is on these social media platforms arguing about who is racist and who isnt while the powers that be manipulate it to push their agendas and gain power.  and shit.  i know exactly what ur saying im pretty liberal guy and i cant stand the racism discussions.,toxic
anti american that wanted to bring nfl down bc it used to be an all american sports.,normal
"but still, im not even really trying to shit on em. i just wanna know why everyone is saying he murdered mgk when the song was terrible. thats all. i absolutely get preferring em, he is, and is gonna go down as the more successful artist. i just dont know how he killed him.",toxic
to what? chicago already has thf strictest gun control laws in the country...,toxic
fake polls.,normal
brexiters are prepared that the party and the country pay the price. the gold is for them. they want to keep offshore tax havens which is in the individuals interests! why else would they knowingly ruin a nation and its people.,normal
nice list. of course i am against gun control. i am also in favor of freedom of religion. people can believe whatever horseshit they like. they just need to keep it out of schools. creationism has no place in schools.,normal
you are all recycling of liars,toxic
"the term negative knowledge strikes me, when knowledge is sucked away and information goes into reverse  away from the recipient.",toxic
i love it that the wet liberals are so frightened by the us. and yet are so keen to deal with the nondemocracy that is europe.,toxic
thats fucking rude to do that,toxic
i was informed that your process takes up to 10 business days to transfer credit from an expired myki card to an active cards  wtf!!!??? 🤪  do you people use computers?????,toxic
liberals gag,toxic
when a white man commits murder conservatives say he is mentally ill. if an immigrant commits murder they blame religion and nationality and smear an entire nation of people. bigotry. url,normal
the educational system is controlled by liberals and works to enslave the minds of our children. the chains of mental enslavement must be removed in order to save the future of our great nation 🇺🇸,toxic
do you happen to know what study quran she is using in the film?,normal
ashole gonna eat himself to death,toxic
after using your product for all these years now i find out youre actively twisting the political landscape with your immense power. that action has directly affected me.   you are attempting to damage me personally and i dont like it.    . . . or else.,normal
